id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,city,state,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,date_listed
206781,"Tucson, Arizona, United States",within a day,98,98,f,Belltown,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,840.0,3600.0,200.0,75.0,5,18,2014-07-16,2015-10-29,2016-12-07
988176,"Seattle, Washington, United States",within an hour,70,75,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,0.0,1.0,Real Bed,125.0,850.0,2400.0,300.0,60.0,1,121,2013-03-14,2016-01-03,2016-03-02
3686556,"Seattle, Washington, United States",within a day,95,73,f,Lower Queen Anne,1.0,1.0,"['email', 'phone', 'google', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,625.0,2205.0,200.0,100.0,2,18,2014-08-04,2015-09-12,2016-07-06
2881446,"Seattle, Washington, United States",within an hour,81,92,f,Pike Place Market,3.0,3.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,150.0,1050.0,4500.0,,149.0,3,11,2014-10-04,2015-09-06,2016-08-28
9318853,"Seattle, Washington, United States",,82,79,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,129.0,903.0,3870.0,,,3,0,,,2016-09-07
6328150,"Seattle, Washington, United States",within a day,87,72,f,Belltown,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,140.0,980.0,4200.0,100.0,50.0,2,13,2015-05-25,2015-12-01,2016-04-17
2154617,"Seattle, Washington, United States",within an hour,72,89,t,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,150.0,950.0,3700.0,,,1,159,2014-02-17,2015-12-18,2016-03-26
6658052,"Seattle, Washington, United States",within an hour,96,97,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,149.0,960.0,3380.0,500.0,50.0,2,32,2015-06-20,2015-12-30,2016-02-09
6187841,"San Diego, California, United States",within a few hours,91,91,t,East Village,3.0,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,229.0,1603.0,6870.0,,100.0,7,6,2015-05-10,2015-10-04,2016-12-22
9371895,"Seattle, Washington, United States",,93,99,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'amex', 'reviews', 'kba']",t,t,Seattle,WA,Loft,Entire home/apt,3,1.0,0.0,2.0,Real Bed,180.0,1260.0,5400.0,,,2,0,,,2016-01-13
4318031,"San Diego, California, United States",within an hour,85,89,t,Clairemont Mesa East,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,93.0,695.0,1995.0,95.0,50.0,2,49,2014-10-20,2015-12-06,2016-10-25
6364549,"Seattle, Washington, United States",within a few hours,85,81,f,Belltown,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,110.0,600.0,3300.0,150.0,,3,19,2015-05-17,2015-11-11,2016-04-30
8326940,"Seattle, Washington, United States",within an hour,97,89,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,126.0,750.0,3500.0,300.0,50.0,1,0,,,2016-07-15
7826593,"Seattle, Washington, United States",within an hour,77,90,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Loft,Entire home/apt,1,1.0,1.0,1.0,Real Bed,139.0,800.0,2200.0,300.0,50.0,1,4,2015-08-30,2015-12-12,2016-12-28
8168476,"Seattle, Washington, United States",within a day,73,87,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,157.0,1099.0,4710.0,,159.0,3,1,2015-10-14,2015-10-14,2016-01-21
6482984,"Seattle, Washington, United States",within an hour,71,97,t,Belltown,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,90.0,630.0,2700.0,,60.0,1,22,2015-06-10,2015-11-10,2016-07-16
6316917,Seattle,within a few hours,72,71,f,Belltown,5.0,5.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,1295.0,2700.0,,32.0,1,35,2015-05-19,2015-11-15,2016-06-08
7922581,"Seattle, Washington, United States",within an hour,70,94,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,750.0,2900.0,400.0,50.0,1,29,2015-09-16,2015-12-14,2016-11-01
4110396,"Seattle, Washington, United States",within a few hours,78,89,t,Belltown,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,665.0,2850.0,,,1,60,2014-09-29,2015-12-14,2016-04-08
5446176,"Spokane, Washington, United States",within an hour,90,78,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,197.0,1379.0,5910.0,,99.0,2,12,2015-04-22,2015-11-11,2016-05-26
4669377,"Seattle, Washington, United States",within a few hours,77,95,t,Belltown,5.0,5.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,155.0,1085.0,3800.0,250.0,95.0,2,14,2014-12-07,2015-11-22,2016-09-01
4151430,"Seattle, Washington, United States",within a day,87,96,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,195.0,1365.0,5850.0,,184.0,2,4,2015-06-02,2015-09-08,2016-07-08
5446513,"Spokane, Washington, United States",within an hour,95,98,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,150.0,1050.0,4500.0,,99.0,2,4,2015-05-20,2015-09-01,2016-11-11
3793185,"Seattle, Washington, United States",within a few hours,70,71,t,Belltown,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,1225.0,5250.0,,,2,24,2014-08-08,2015-08-20,2016-12-29
937370,"Spokane, Washington, United States",within an hour,92,86,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,156.0,1092.0,4680.0,,99.0,2,27,2013-12-01,2015-12-24,2016-06-23
1833250,"Las Vegas, Nevada, United States",within a day,96,80,f,Belltown,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.5,2.0,2.0,Real Bed,320.0,2100.0,9600.0,400.0,150.0,1,22,2014-03-02,2015-10-28,2016-03-24
902243,US,within a few hours,78,83,f,Belltown,4.0,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,7,2.0,2.0,2.0,Real Bed,200.0,1530.0,5900.0,200.0,105.0,1,23,2013-04-03,2015-11-01,2016-02-10
4053644,"Seattle, Washington, United States",,80,79,f,,1.0,1.0,"['phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,200.0,1100.0,2500.0,,,5,5,2014-09-22,2015-06-24,2016-02-15
1084046,"Spokane, Washington, United States",within an hour,91,94,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,165.0,1155.0,4950.0,,99.0,2,11,2013-10-28,2015-10-03,2016-07-14
8016481,"Seattle, Washington, United States",,95,73,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,148.0,881.0,4440.0,,50.0,2,6,2015-09-07,2015-09-26,2016-11-02
8811781,"Spokane, Washington, United States",within an hour,75,70,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,7,2.0,3.0,4.0,Real Bed,127.0,889.0,3810.0,,109.0,2,3,2015-11-20,2015-12-20,2016-02-24
4243163,"Seattle, Washington, United States",within a day,90,80,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,8,3.0,3.0,4.0,Real Bed,405.0,2835.0,12150.0,,264.0,3,4,2015-04-06,2015-10-19,2016-06-02
4569115,"Seattle, Washington, United States",within an hour,93,99,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,219.0,1500.0,6570.0,500.0,80.0,2,44,2014-12-13,2015-11-15,2016-09-28
4464824,"Seattle, Washington, United States",within a few hours,90,80,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,10,2.0,3.0,4.0,Real Bed,899.0,5499.0,14900.0,,159.0,3,5,2014-11-09,2015-08-20,2016-05-21
9258513,"Seattle, Washington, United States",within an hour,87,90,f,Belltown,12.0,12.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,700.0,2600.0,300.0,50.0,1,0,,,2016-04-23
4190771,"Seattle, Washington, United States",within a day,93,74,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,239.0,1673.0,7170.0,,209.0,3,4,2014-10-29,2015-08-29,2016-09-14
3543084,"Kent, Washington, United States",within a few hours,76,70,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,1050.0,4500.0,,96.0,2,2,2015-02-25,2015-05-01,2016-03-17
6263270,"Port Orchard, Washington, United States",within an hour,87,80,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,140.0,1045.0,3300.0,200.0,80.0,2,4,2015-08-24,2015-11-17,2016-04-10
7807169,"Spokane, Washington, United States",within an hour,89,73,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,117.0,819.0,3510.0,,99.0,2,3,2015-08-30,2015-12-02,2016-11-12
844939,"Seattle, Washington, United States",within a day,95,91,f,Belltown,9.0,9.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,693.0,2970.0,,75.0,2,12,2013-02-22,2015-12-18,2016-08-09
8890682,"Seattle, Washington, United States",within a day,75,86,f,Belltown,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,170.0,1190.0,5100.0,,,1,2,2015-10-18,2015-12-21,2016-07-16
3998984,"Seattle, Washington, United States",within a few hours,82,81,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,100.0,700.0,3000.0,95.0,10.0,1,28,2014-09-07,2015-12-12,2016-06-30
6315435,"Kent, Washington, United States",within a few hours,95,94,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,300.0,2100.0,9000.0,,110.0,2,6,2015-06-19,2015-12-12,2016-08-01
6704004,"Kent, Washington, United States",within a few hours,80,90,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,1750.0,7500.0,,100.0,2,0,,,2016-04-06
1797207,"Kent, Washington, United States",within a few hours,99,80,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,197.0,1379.0,5910.0,,113.0,2,9,2014-06-23,2015-12-19,2016-02-13
271509,"Kent, Washington, United States",within a few hours,82,74,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,1225.0,5250.0,,107.0,2,12,2012-09-04,2015-03-28,2016-12-24
10156116,"Seattle, Washington, United States",a few days or more,80,93,f,,1.0,1.0,"['email', 'phone', 'facebook', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,130.0,910.0,3900.0,,50.0,1,0,,,2016-06-30
4410789,"Spokane, Washington, United States",within an hour,89,86,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,131.0,917.0,3930.0,,99.0,2,15,2015-01-05,2015-11-19,2016-07-24
9577993,"Seattle, Washington, United States",a few days or more,92,95,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'google']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,650.0,2250.0,,50.0,2,0,,,2016-02-06
9352620,"Seattle, Washington, United States",within a day,86,83,f,,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,875.0,3750.0,300.0,75.0,2,0,,,2016-12-18
9532957,"Seattle, Washington, United States",within a day,75,77,f,Belltown,1.0,1.0,['phone'],t,f,Seattle,WA,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,200.0,1400.0,6000.0,200.0,40.0,2,0,,,2016-06-29
8354452,,,93,72,f,,,,None,,,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,725.0,2970.0,,25.0,2,0,,,2016-09-12
9497431,"Seattle, Washington, United States",within an hour,88,74,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,8,2.5,2.0,4.0,Real Bed,700.0,4900.0,21000.0,600.0,150.0,3,0,,,2016-10-19
217142,US,within a few hours,73,85,f,Belltown,4.0,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,7,2.0,2.0,4.0,Real Bed,200.0,1530.0,4900.0,100.0,105.0,2,47,2011-10-21,2016-01-02,2016-05-23
1732280,"Spokane, Washington, United States",within an hour,96,99,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,623.0,2670.0,,99.0,2,6,2014-07-11,2015-06-15,2016-06-23
4240933,"Spokane, Washington, United States",within an hour,79,89,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,142.0,994.0,4260.0,,99.0,2,6,2015-03-28,2015-08-13,2016-04-02
443942,"Seattle, Washington, United States",,89,95,f,Belltown,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Futon,125.0,875.0,3750.0,300.0,85.0,2,13,2014-01-02,2015-08-14,2016-07-23
6489648,"Seattle, Washington, United States",,75,83,f,Belltown,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,245.0,1715.0,7350.0,200.0,72.0,3,2,2015-06-30,2015-08-11,2016-09-25
8308386,"Spokane, Washington, United States",within an hour,91,83,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,7,2.0,3.0,3.0,Real Bed,99.0,693.0,2970.0,,109.0,2,0,,,2016-01-12
8227038,"Seattle, Washington, United States",within a day,89,76,f,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,117.0,819.0,3510.0,,20.0,2,4,2015-09-15,2015-09-28,2016-07-26
2489339,"Kent, Washington, United States",within a few hours,71,84,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,215.0,1505.0,6450.0,,96.0,2,9,2014-05-11,2015-09-07,2016-08-01
8054892,"Kent, Washington, United States",within a few hours,85,70,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,215.0,1505.0,6450.0,,105.0,2,3,2015-10-20,2015-12-13,2016-09-09
1493197,"Kent, Washington, United States",within a few hours,97,80,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,275.0,1925.0,8250.0,,107.0,2,22,2013-09-10,2015-12-07,2016-04-12
4417792,"Kent, Washington, United States",within a few hours,70,91,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,1225.0,5250.0,,107.0,2,24,2014-11-09,2015-11-11,2016-07-14
5048597,"Seattle, Washington, United States",within a day,72,71,f,Belltown,9.0,9.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,195.0,1365.0,5850.0,,95.0,2,16,2015-06-05,2015-12-10,2016-01-25
6278191,"Seattle, Washington, United States",within a few hours,91,90,f,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,113.0,672.0,2500.0,100.0,35.0,2,27,2015-05-19,2015-12-19,2016-11-23
8891577,"Seattle, Washington, United States",within an hour,76,84,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,8,2.0,2.0,4.0,Real Bed,700.0,3000.0,9000.0,600.0,150.0,3,1,2015-11-29,2015-11-29,2016-10-24
4163306,"Seattle, Washington, United States",within a day,89,92,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,139.0,973.0,4170.0,,159.0,2,2,2015-06-22,2015-07-18,2016-03-06
59827,"Kent, Washington, United States",within a few hours,81,86,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,,1.0,2.0,Real Bed,135.0,945.0,4050.0,,96.0,2,13,2010-12-24,2015-12-20,2016-03-14
9505340,US,within a few hours,85,99,f,Belltown,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,650.0,2100.0,,50.0,2,0,,,2016-03-26
3992155,"Mount Vernon, Washington, United States",within an hour,97,97,t,Belltown,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,100.0,800.0,3000.0,100.0,80.0,1,45,2014-10-11,2015-12-20,2016-10-03
8571518,"Oakland, California, United States",within a day,91,89,f,Forestland,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,106.0,650.0,3180.0,300.0,100.0,2,4,2015-10-27,2015-12-13,2016-07-26
3820186,"Seattle, Washington, United States",within a day,82,78,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,9,2.5,3.0,7.0,Real Bed,475.0,3325.0,14250.0,,274.0,3,2,2014-09-19,2015-02-16,2016-05-04
1084084,"Spokane, Washington, United States",within an hour,93,90,f,Central Business District,169.0,169.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,143.0,1001.0,4290.0,,99.0,2,10,2013-10-05,2015-11-17,2016-12-10
257140,"Kent, Washington, United States",within a few hours,87,80,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,205.0,1435.0,6150.0,,96.0,2,20,2011-11-06,2015-12-03,2016-02-08
8956628,Seattle/San Fransisco/Taipei,within an hour,86,97,f,Belltown,6.0,6.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,0.0,3.0,Real Bed,80.0,560.0,2400.0,250.0,65.0,1,1,2016-01-01,2016-01-01,2016-11-21
8637174,"Seattle, Washington, United States",within an hour,98,92,t,Atlantic,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,0.0,3.0,Real Bed,120.0,750.0,2900.0,,35.0,1,30,2015-10-02,2016-01-03,2016-12-26
8815061,"Seattle, Washington, United States",within an hour,73,84,t,Belltown,48.0,48.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,1000.0,3200.0,200.0,60.0,2,5,2015-10-19,2015-12-22,2016-01-30
4677524,"Seattle, Washington, United States",within a few hours,90,99,t,Belltown,5.0,5.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,135.0,945.0,3000.0,250.0,95.0,2,20,2015-02-08,2015-11-15,2016-09-16
3139847,"Seattle, Washington, United States",within an hour,91,89,f,Belltown,5.0,5.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,155.0,1500.0,3500.0,150.0,45.0,1,71,2014-06-01,2015-12-14,2016-05-19
6975036,"Seattle, Washington, United States",within a few hours,90,74,f,Belltown,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,90.0,452.0,2700.0,,40.0,1,7,2015-07-24,2015-11-16,2016-12-14
4151093,"Seattle, Washington, United States",within a day,99,90,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,139.0,973.0,4170.0,,143.0,2,3,2014-09-25,2015-10-12,2016-04-28
4256558,"Kent, Washington, United States",within a few hours,91,77,f,Belltown,34.0,34.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,181.0,1267.0,5430.0,,96.0,2,1,2015-01-18,2015-01-18,2016-01-25
